level,lessonId,title,titleEn,explanationViDraft
N1,22,～と言わんばかりに,Indicates an action or behavior that strongly implies a certain unspoken message or feeling,"Mẫu ～と言わんばかりに dùng để diễn tả: biểu thị sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-volitional + と言わんばかりに, い-Adjective + と言わんばかりに, な-Adjective + だと言わんばかりに, Noun + だと言わんばかりに. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,22,～と言わんばかりの Noun,Expresses the concept of as if to say; almost says; suggests,"Mẫu ～と言わんばかりの Noun dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-plain form + と言わんばかりの Noun. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,22,～ながらに,"Expresses a state or condition continuing just as it is (e.g. from birth, while crying, in the old way)","Mẫu ～ながらに dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Common set phrases: 生まれながらに, 涙ながらに, 昔ながらに, 子供ながらに, etc. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,22,～ながらの Noun,Indicates one action or state happening at the same time as the noun in question (e.g. dinner while watching TV),"Mẫu ～ながらの Noun dùng để diễn tả: biểu thị sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ますstem (or plain minus る) + ながら + の + Noun. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,22,～ながらも,Means even though or despite,"Mẫu ～ながらも dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm; bất chấp. Cấu trúc: Verb stem + ながらも, い-Adjective + ながらも, な-Adjective/Noun + ながらも. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,23,～なくはない,Expresses the idea its not that its impossible or its not that I cant,"Mẫu ～なくはない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ないform + なくはない, い-Adjective－い + くはない, な-Adjective + ではなくはない, Noun + ではなくはない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,23,～なくもない,Expresses not impossible or might as well,"Mẫu ～なくもない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ないform + なくもない, い-Adjective－い + くもない, な-Adjective + でもない, Noun + でもない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,23,～なら～なりに,"Means if it is X, then its X in its own way, emphasizing unique qualities","Mẫu ～なら～なりに dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun/Adjective + なら + (same Noun/Adjective) + なりに. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,23,～には及ばない,Means no need to go that far or not necessary,"Mẫu ～には及ばない dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + には及ばない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,23,～に堪えない,"Indicates something is unbearable or not worth doing (e.g., unbearable to watch, unbearable to listen to)","Mẫu ～に堪えない dùng để diễn tả: biểu thị sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + に堪えない, Noun + に堪えない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,23,～に堪える,Used to say that something is worth doing or can stand up to something (the positive counterpart of ～に堪えない),"Mẫu ～に堪える dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + に堪える, Noun + に堪える. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,23,～に耐える,"To endure or withstand something; endure, withstand, tolerate","Mẫu ～に耐える dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + に耐える. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,23,～に至った,"Expresses the outcome or final conclusion of a process; reached the point, led to","Mẫu ～に至った dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-てform + に至った or Noun / Verb-dictionary + に至る (more general). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,23,～に越したことはない,Expresses that something is the best or most desirable course of action; nothing better than,"Mẫu ～に越したことはない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb (dictionary form) + に越したことはない, い-Adjective + に越したことはない, な-Adjective/Noun + である + に越したことはない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,23,～に難くない,"Expresses not difficult to in a formal/literary sense; e.g., not hard to imagine/understand","Mẫu ～に難くない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + に難くない (commonly with 想像する, 理解する, 察する, etc.). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,24,～のは Noun ぐらいのものだ,Conveys that only (Noun) is the case or nothing but (Noun),"Mẫu ～のは Noun ぐらいのものだ dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-casual + のは + Noun + ぐらいのものだ, い-Adjective + のは + Noun + ぐらいのものだ, etc. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,24,～ば～ものを,"Expresses regret or a missed opportunity: if only, had I but","Mẫu ～ば～ものを dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ば + Verb-past + ものを, い-Adjective + ければ + ものを, な-Adjective/Noun + であれば + ものを, etc. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,24,～びた,A suffix meaning “looking or seeming like ” (often appears with nouns/adjectives),"Mẫu ～びた dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: [Noun/Adjective stem] + びた (forms a 連体形 modifier, e.g., 大人びた人 “an adult-like person”). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,24,～びる,"A suffix meaning “to appear/to become ,” often used with certain adjectives or nouns","Mẫu ～びる dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Adjective/Noun + びる (to form a verb). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,24,～ぶった,"Often appears as a past form of ～ぶる, meaning acted/pretended like (or literally hit/bashed, depending on context)","Mẫu ～ぶった dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun/Adjective + ぶる → ぶった (past tense), e.g., 偉そうぶった, 大人ぶった. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,24,～ぶって,"Te-form of ～ぶる, meaning acting/pretending to be","Mẫu ～ぶって dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun/Adjective + ぶる → ぶって (te-form). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,24,～ぶり,Expresses the amount of time elapsed since doing something last,"Mẫu ～ぶり dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Time expression + ぶり. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,24,～ぶる,Used when someone is acting or pretending to be something they are not (often a negative connotation),"Mẫu ～ぶる dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun / (Adjective stem) + ぶる. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,24,～までだ,"Expresses a limit or extent; its only up to..., no more than","Mẫu ～までだ dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; phạm vi; mức độ; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb (dictionary/ない form) + までだ, い-Adjective + までだ, Noun + までだ. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,24,～もなんでもない,"Used to dismiss or negate something’s importance; it’s nothing at all, it doesn’t matter","Mẫu ～もなんでもない dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + もなんでもない, い-Adjective + もなんでもない, な-Adjective + なもなんでもない, Noun + もなんでもない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,25,～ものとして,"Indicates an assumption or supposition; assuming, under the assumption that","Mẫu ～ものとして dùng để diễn tả: biểu thị sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-casual + ものとして, い-Adjective + ものとして, な-Adjective + なものとして, Noun + のものとして. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,25,～んがために,"Emphasizes the reason or purpose for an action; in order to, for the sake of","Mẫu ～んがために dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm; để. Cấu trúc: Verb-negative stem + んがために. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,25,～んばかりに,Indicates as though about to or as if to say,"Mẫu ～んばかりに dùng để diễn tả: biểu thị sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-negative stem + ん + ばかりに. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,25,～差し支えない,"Indicates no problem or obstacle; it’s fine if..., there’s no issue","Mẫu ～差し支えない dùng để diễn tả: biểu thị sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-て form + も差し支えない, Noun + が差し支えない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,25,～折に,"Indicates the time or occasion when something happens; when, at the time of","Mẫu ～折に dùng để diễn tả: biểu thị sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm; khi. Cấu trúc: Verb-dictionary form + 折に, Verb-た形 + 折に, Noun + の折に. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,25,～極まりない,"Expresses an extreme state, often negative; utterly, extremely, boundlessly","Mẫu ～極まりない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: な-Adjective（語幹）+ 極まりない, い-Adjective（連用形）+ こと + 極まりない, Noun + の極まりない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,25,～極まる,"Also expresses an extreme degree or state, typically negative","Mẫu ～極まる dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: な-Adjective（語幹）+ 極まる, い-Adjective（連用形）+ こと + 極まる, etc. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,25,～足りない,"Expresses insufficiency or lack; not enough, insufficient","Mẫu ～足りない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + (が) 足りない, Verb-casual + ほど/だけ + (が) 足りない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,25,～足る Noun,"Indicates that something is worthy or sufficient to be called/used as ; worthy of, enough to","Mẫu ～足る Noun dùng để diễn tả: biểu thị sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun/Verb-dictionary form + に足る + Noun. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,25,～限りだ,"Expresses an extreme degree of emotion or reaction; I feel so , as as can be","Mẫu ～限りだ dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: い-Adjective + 限りだ, な-Adjective + な/である + 限りだ, Noun + の + 限りだ. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,3,Noun からの,Defines the starting point or the origin; from,"Mẫu Noun からの dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + からの. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,3,Noun から言わせれば,Express the perspective of the noun; from s point of view,"Mẫu Noun から言わせれば dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + から言わせれば. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,3,Noun + ぐるみ,"Describes entirely, all together, or as a whole group","Mẫu Noun + ぐるみ dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + ぐるみ. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,3,Noun こそあれ,"Expresses though there is ... (some negative or burdensome aspect), still","Mẫu Noun こそあれ dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + こそあれ + (result/continuation). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,3,Noun こそ～が,"Emphasizes that it is precisely Noun that ..., then adds a contrasting or additional point","Mẫu Noun こそ～が dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + こそ + (statement) + が + (contrasting/additional statement). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,3,Noun こそすれ,"An emphatic pattern meaning it may be X, but definitely not Y. Often pairs with a negative statement","Mẫu Noun こそすれ dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + こそすれ + (negative or contrasting statement). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,3,Noun ごとき / Noun ごとく,"Means like a..., as if..., expressing a simile or metaphor","Mẫu Noun ごとき / Noun ごとく dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm; như thể. Cấu trúc: Noun + ごとき, Noun + ごとく, Verb-casual + ごとく, い-Adjective + ごとく. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,3,Noun じゃあるまいし,Expressing that something is not; its not like.... Colloquial/masculine form of ではあるまいし,"Mẫu Noun じゃあるまいし dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun or Na-Adjective + じゃあるまいし. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,3,Noun ずくめ,Denotes entirely or nothing but the preceding noun,"Mẫu Noun ずくめ dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + ずくめ. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,3,Noun だけではすまない,"Expresses it cant be settled with just..., cannot be resolved merely by","Mẫu Noun だけではすまない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + だけではすまない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,4,Noun たりとも～ない,"Used to show a strong negative: not even , not a single","Mẫu Noun たりとも～ない dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + たりとも + Negative Verb. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,4,Noun たる Noun,"Indicates being in the position/state of, used for roles or statuses","Mẫu Noun たる Noun dùng để diễn tả: biểu thị sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun1 + たる + Noun2. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,4,Noun ですら,"Means even, as much as, used for emphasis in formal contexts","Mẫu Noun ですら dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + ですら. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,4,Noun でなくてなんだろう,"A strong rhetorical question: If not X, then what is it?","Mẫu Noun でなくてなんだろう dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + でなくてなんだろう. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,4,Noun ではあるまいし,"Means it’s not as if..., it’s not that..., more formal than じゃあるまいし","Mẫu Noun ではあるまいし dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + ではあるまいし. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,4,Noun と Noun を兼ねて,Used to indicate doing two things at once or fulfilling two roles/purposes,"Mẫu Noun と Noun を兼ねて dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + と + Noun + を兼ねて. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,4,Noun といい Noun といい,Used to express both A and B; whether its A or B; not to mention A and also B,"Mẫu Noun といい Noun といい dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun1 + といい + Noun2 + といい + Comment. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,4,Noun という Noun,"Used to specify or define one noun with another; the noun called, the noun that is, or a certain","Mẫu Noun という Noun dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun1 という Noun2. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,4,Noun というところだ,Means its approximately... or its about.... Used to show approximation or a general assessment,"Mẫu Noun というところだ dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + というところだ. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,4,Noun + というもの,"Used to express a generic concept: all , any of that kind","Mẫu Noun + というもの dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + というもの. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,5,Noun といったところだ,"Expresses at most, as much as, or limited to","Mẫu Noun といったところだ dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + といったところだ. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,5,Noun といわず Noun といわず,Expresses both A and B or be it A or B; applies to both without distinction,"Mẫu Noun といわず Noun といわず dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun1 + といわず + Noun2 + といわず + (rest of the sentence). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,5,Noun + ときたら,"Expresses strong feelings about a topic; speaking of, when it comes to","Mẫu Noun + ときたら dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + ときたら. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,5,Noun とは比べものにならない,Indicates something is not comparable; beyond comparison,"Mẫu Noun とは比べものにならない dùng để diễn tả: biểu thị sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + とは比べものにならない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,5,Noun + ともあろう + Noun,Used to criticize or question unbecoming behavior by someone of a certain status,"Mẫu Noun + ともあろう + Noun dùng để diễn tả: phê phán; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + ともあろう + Noun. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,5,Noun ともなると,"When it comes to..., emphasizes a change of situation or status","Mẫu Noun ともなると dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + ともなると. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
